ad_id,created_date,market,language,ad_format,industry_vertical,advertiser_tier,campaign_objective,policy_category,risk_level,ad_text,landing_page_claim,golden_label,human_label,llm_label,llm_confidence_score,human_confidence_score,review_time_seconds,appeal_submitted,appeal_result,bpo_team,reviewer_tenure,error_type,is_llm_correct,is_human_correct,is_human_ai_agreement,is_advertiser_over_rejection,is_policy_risk_miss,is_low_confidence_case,is_high_risk_approval_miss,recommended_action
AD00568,2024-11-21,FR,French,Search Ad,Retail,enterprise,Retargeting,Scam or Suspicious Offer,medium,Free product trial — no card required — act fast,Subscription renews monthly,rejected,rejected,rejected,0.857,0.907,106,True,upheld,BPO_A,experienced,none,True,True,True,False,False,False,False,no_action_required
AD00569,2024-08-19,US,English,Search Ad,Education,small_business,Brand Awareness,Brand Safety Risk,medium,Switch and save — see how alternatives stack up,Check local rules before applying,approved_limited,escalated,approved_limited,0.948,0.582,92,False,not_submitted,BPO_A,intermediate,none,True,False,False,False,False,False,False,flag_for_calibration
AD00570,2024-07-22,DE,German,Shopping Ad,Health and Wellness,mid_market,App Installs,Safe Ad,low,Book your summer getaway with flexible cancellation,Product information updated regularly,approved_limited,approved_limited,approved_limited,0.957,0.938,22,False,not_submitted,BPO_C,experienced,none,True,True,True,False,False,False,False,no_action_required
AD00571,2024-03-07,US,English,Search Ad,E-commerce,mid_market,Brand Awareness,Adult or Suggestive Content,high,Meet new people near you — dating app for adults,Individual results may vary,rejected,rejected,rejected,0.9,0.895,191,True,upheld,BPO_D,experienced,none,True,True,True,False,False,False,False,no_action_required
AD00572,2024-09-12,BR,Portuguese,Search Ad,Health and Wellness,small_business,Conversions,Misleading Claim,high,The only product that truly delivers on its promise,Offer valid while stocks last,rejected,approved,rejected,0.953,0.545,187,False,not_submitted,BPO_C,intermediate,none,True,False,False,False,False,False,False,flag_for_calibration
AD00573,2024-11-28,DE,German,Video Ad,E-commerce,mid_market,Lead Generation,Adult or Suggestive Content,high,Lingerie and intimate wear — discreet delivery,Age verification required,approved_limited,approved_limited,approved_limited,0.886,0.968,176,True,upheld,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00574,2024-05-09,BR,Portuguese,Shopping Ad,Mobile Apps,small_business,Lead Generation,Safe Ad,medium,Shop the new collection — fresh arrivals weekly,Subject to regulatory approval,approved,approved,approved,0.915,0.865,90,False,not_submitted,BPO_D,new,none,True,True,True,False,False,False,False,no_action_required
AD00575,2024-09-11,BR,Portuguese,Display Ad,Health and Wellness,small_business,Sales,Restricted Product,low,Same-day alcohol delivery in select areas,Free trial followed by monthly subscription,rejected,approved,rejected,0.969,0.548,45,False,not_submitted,BPO_A,intermediate,none,True,False,False,False,False,False,False,flag_for_calibration
AD00576,2024-07-02,DE,German,Search Ad,Mobile Apps,enterprise,Conversions,Misleading Claim,low,No other solution comes close to our results,Pricing subject to change,approved_limited,approved_limited,approved_limited,0.987,0.944,53,False,not_submitted,BPO_E,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00577,2024-07-09,MX,Spanish,App Install Ad,Finance,mid_market,App Installs,Restricted Product,medium,Sports betting — new member welcome offer,Not available in all regions,rejected,rejected,rejected,0.974,0.875,114,True,upheld,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00578,2024-10-18,ES,Spanish,Social Feed Ad,Gaming,enterprise,Sales,Landing Page Issue,high,Pricing varies — visit site for accurate information,Professional advice recommended,approved_limited,approved_limited,approved,0.42,0.925,235,False,not_submitted,BPO_A,new,high_risk_approval_miss,False,True,False,False,True,True,True,escalate_to_human_review
AD00579,2024-04-16,BR,Portuguese,Shopping Ad,Travel,enterprise,Conversions,Misleading Claim,low,Trusted by experts — see why customers switch,Standard delivery times apply,approved_limited,rejected,escalated,0.85,0.649,35,True,upheld,BPO_C,experienced,over_rejection,False,False,False,True,False,False,False,add_to_model_feedback
AD00580,2024-11-15,US,English,Shopping Ad,Health and Wellness,strategic_account,Traffic,Political or Sensitive Content,medium,Engage with your local elected representatives,Promotional pricing for new customers only,rejected,approved,escalated,0.467,0.357,166,False,not_submitted,BPO_E,experienced,policy_risk_miss,False,False,False,False,True,True,False,route_to_human_review
AD00581,2024-12-25,DE,German,Social Feed Ad,Health and Wellness,mid_market,Sales,Financial Product Claim,high,Compare flexible loan options in minutes,Clinically inspired formula,approved_limited,approved_limited,approved,0.433,0.893,328,False,not_submitted,BPO_D,new,high_risk_approval_miss,False,True,False,False,True,True,True,escalate_to_human_review
AD00582,2024-02-12,DE,German,Video Ad,E-commerce,mid_market,Retargeting,Adult or Suggestive Content,medium,Premium lifestyle subscription for adult users,Rates may vary by eligibility,escalated,escalated,escalated,0.915,0.984,150,False,not_submitted,BPO_D,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00583,2024-07-05,FR,French,Display Ad,Beauty,small_business,App Installs,Financial Product Claim,high,Apply for a business credit line with no hidden fees,Results depend on individual use,approved,approved,approved_limited,0.537,0.981,145,False,not_submitted,BPO_A,experienced,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD00584,2024-01-07,US,English,Social Feed Ad,Food and Beverage,mid_market,Traffic,Financial Product Claim,medium,Find the best savings rate for your goals,No purchase required,approved_limited,approved_limited,approved_limited,0.88,0.968,123,False,not_submitted,BPO_E,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00585,2024-05-03,MX,Spanish,Social Feed Ad,Travel,mid_market,App Installs,Landing Page Issue,high,Click to reveal your personalized offer,Terms and conditions apply,rejected,rejected,approved,0.551,0.853,70,False,not_submitted,BPO_A,experienced,high_risk_approval_miss,False,True,False,False,True,True,True,escalate_to_human_review
AD00586,2024-05-16,ES,Spanish,App Install Ad,Mobile Apps,enterprise,Lead Generation,Financial Product Claim,medium,Compare mortgage options across top lenders,Limited availability,approved_limited,approved_limited,approved_limited,0.818,0.949,82,True,upheld,BPO_B,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00587,2024-08-30,UK,English,Social Feed Ad,Mobile Apps,small_business,Brand Awareness,Financial Product Claim,medium,Open a savings account and start earning today,Customer testimonials shown,approved_limited,rejected,approved,0.403,0.512,156,True,upheld,BPO_D,intermediate,claim_substantiation_issue,False,False,False,False,True,True,False,route_to_human_review
AD00588,2024-05-22,US,English,Display Ad,E-commerce,small_business,Traffic,Scam or Suspicious Offer,high,Free product trial — no card required — act fast,Subscription renews monthly,rejected,rejected,rejected,0.921,0.883,201,False,not_submitted,BPO_D,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00589,2024-05-12,UK,English,Video Ad,Mobile Apps,enterprise,Sales,Misleading Claim,high,Trusted by experts — see why customers switch,Check local rules before applying,rejected,approved_limited,rejected,0.941,0.468,265,False,not_submitted,BPO_D,intermediate,none,True,False,False,False,False,False,False,flag_for_calibration
AD00590,2024-10-09,FR,French,Social Feed Ad,Beauty,enterprise,Brand Awareness,Misleading Claim,high,Stop wasting money — our solution pays for itself,Product information updated regularly,approved_limited,approved_limited,approved,0.914,0.942,147,False,not_submitted,BPO_D,intermediate,high_risk_approval_miss,False,True,False,False,True,False,True,escalate_to_human_review
AD00591,2024-10-03,MX,Spanish,Video Ad,Gaming,small_business,Brand Awareness,Adult or Suggestive Content,medium,Meet new people near you — dating app for adults,Individual results may vary,approved_limited,approved_limited,approved_limited,0.967,0.967,57,False,not_submitted,BPO_E,experienced,none,True,True,True,False,False,False,False,no_action_required
AD00592,2024-01-04,DE,German,Shopping Ad,Education,mid_market,App Installs,Political or Sensitive Content,low,Join the conversation about fair representation,Offer valid while stocks last,approved_limited,approved_limited,approved,0.497,0.907,76,False,not_submitted,BPO_C,intermediate,market_nuance_error,False,True,False,False,True,True,False,route_to_human_review
AD00593,2024-05-03,US,English,Social Feed Ad,Gaming,mid_market,Conversions,Scam or Suspicious Offer,high,Claim your free device — only 3 slots remaining,Age verification required,rejected,rejected,rejected,0.94,0.863,99,False,not_submitted,BPO_E,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00594,2024-10-05,ES,Spanish,Search Ad,Food and Beverage,enterprise,Retargeting,Safe Ad,low,Download our app and track your order in real time,Subject to regulatory approval,approved,approved,approved,0.823,0.985,30,False,not_submitted,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00595,2024-02-07,FR,French,Social Feed Ad,Mobile Apps,small_business,Conversions,Adult or Suggestive Content,low,Romance and mature content — 18 plus only,Free trial followed by monthly subscription,rejected,rejected,rejected,0.951,0.971,50,False,not_submitted,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00596,2024-07-14,US,English,Social Feed Ad,Gaming,mid_market,Lead Generation,Scam or Suspicious Offer,low,You are the lucky visitor — collect your voucher,Pricing subject to change,rejected,rejected,rejected,0.942,0.904,39,False,not_submitted,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00597,2024-06-28,IT,Italian,App Install Ad,Finance,small_business,Retargeting,Safe Ad,low,New meal delivery plan for busy professionals,Not available in all regions,approved_limited,approved_limited,escalated,0.859,0.919,31,False,not_submitted,BPO_B,intermediate,over_rejection,False,True,False,True,False,False,False,add_to_model_feedback
AD00598,2024-09-11,ES,Spanish,Video Ad,Travel,small_business,Traffic,Adult or Suggestive Content,high,Exclusive member content for adult subscribers,Professional advice recommended,escalated,escalated,escalated,0.955,0.944,251,False,not_submitted,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00599,2024-09-03,MX,Spanish,Social Feed Ad,Mobile Apps,enterprise,Traffic,Safe Ad,medium,Try our gaming app with exclusive starter rewards,Standard delivery times apply,approved_limited,approved_limited,rejected,0.439,0.905,70,False,not_submitted,BPO_E,experienced,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD00600,2024-07-04,ES,Spanish,Video Ad,Retail,small_business,Sales,Scam or Suspicious Offer,high,Verify your account to receive your free reward,Promotional pricing for new customers only,rejected,rejected,rejected,0.935,0.94,167,False,not_submitted,BPO_C,experienced,none,True,True,True,False,False,False,False,no_action_required
AD00601,2024-05-30,DE,German,Social Feed Ad,Mobile Apps,small_business,Lead Generation,Brand Safety Risk,low,"Unbranded alternatives — same quality, lower price",Clinically inspired formula,rejected,rejected,rejected,0.812,0.989,55,False,not_submitted,BPO_C,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD00602,2024-10-15,BR,Portuguese,Search Ad,Finance,small_business,Brand Awareness,Safe Ad,low,Summer sale now on — limited time only,Rates may vary by eligibility,approved,escalated,approved,0.919,0.482,20,False,not_submitted,BPO_D,experienced,none,True,False,False,False,False,False,False,flag_for_calibration
AD00603,2024-05-19,MX,Spanish,Shopping Ad,Finance,mid_market,Brand Awareness,Misleading Claim,low,Scientifically proven to work in just one week,Results depend on individual use,approved,escalated,approved,0.848,0.402,61,False,not_submitted,BPO_B,experienced,none,True,False,False,False,False,False,False,flag_for_calibration
AD00604,2024-06-08,IT,Italian,App Install Ad,Travel,enterprise,Sales,Safe Ad,low,Shop the new collection — fresh arrivals weekly,No purchase required,approved,approved_limited,approved,0.864,0.484,34,False,not_submitted,BPO_C,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD00605,2024-06-02,MX,Spanish,Social Feed Ad,Gaming,small_business,Brand Awareness,Adult or Suggestive Content,medium,Romance and mature content — 18 plus only,Terms and conditions apply,approved_limited,approved_limited,approved_limited,0.889,0.905,138,True,upheld,BPO_A,new,none,True,True,True,False,False,False,False,no_action_required
